0.000000 -0.556600
0.052300 -0.537400
0.103500 -0.519200
0.154700 -0.500800
0.205900 -0.482500
0.257400 -0.464100
0.308900 -0.445600
0.360500 -0.427100
0.412000 -0.408700
0.463600 -0.390200
0.515100 -0.371800
0.566500 -0.353400
0.617900 -0.335000
0.669400 -0.316600
0.720900 -0.298100
0.772300 -0.279700
0.823800 -0.261300
0.875200 -0.242800
0.926600 -0.224400
0.978000 -0.206000
1.029400 -0.187600
1.080800 -0.169200
1.132200 -0.150800
1.183500 -0.132500
1.234900 -0.114100
1.286200 -0.095700
1.337600 -0.077300
1.389100 -0.058900
1.440600 -0.040400
1.492000 -0.022100
1.542500 -0.003300
1.592900 0.010200
1.643500 0.017200
1.694000 0.021400
1.744000 0.024100
1.793600 0.025900
1.843000 0.027100
1.892200 0.027800
1.941300 0.028200
1.990400 0.028300
2.039400 0.028200
2.088400 0.028000
2.137400 0.027700
2.186500 0.027300
2.235500 0.026800
2.284500 0.026200
2.333500 0.025600
2.382600 0.025000
2.431600 0.024400
2.480700 0.023700
2.529800 0.023100
2.578900 0.022400
2.628100 0.021800
2.677200 0.021100
2.726400 0.020500
2.775600 0.019800
2.824800 0.019200
2.874000 0.018600
2.923300 0.018000
2.972600 0.017400
3.021900 0.016800
3.071200 0.016300
3.128900 0.015700
3.196300 0.015000
3.275200 0.014200
3.367400 0.013300
3.475300 0.012400
3.601500 0.011300
3.749200 0.010300
3.921900 0.009100
4.124000 0.008000
4.360500 0.006900
4.637100 0.005800
4.960700 0.004700
5.339300 0.003800
5.782100 0.002900
6.300100 0.002200
6.905700 0.001600
7.614000 0.001100
8.442000 0.000800
9.410000 0.000500
10.541700 0.000300
11.864400 0.000200
13.410600 0.000100
15.217900 0.000000
17.330200 0.000000
19.799200 0.000000
22.684900 -0.000000
26.057800 -0.000000
30.000100 -0.000000
