0.000000 -0.442800
0.053400 -0.423700
0.104800 -0.405300
0.156300 -0.386900
0.208000 -0.368300
0.260200 -0.349700
0.312500 -0.330900
0.364900 -0.312200
0.417400 -0.293400
0.470000 -0.274500
0.522500 -0.255700
0.575100 -0.236900
0.627700 -0.218100
0.680300 -0.199200
0.732700 -0.180500
0.785000 -0.161800
0.837400 -0.143000
0.890000 -0.124200
0.942500 -0.105400
0.995000 -0.086600
1.047500 -0.067800
1.099900 -0.049000
1.152300 -0.030300
1.204700 -0.011500
1.257200 0.007300
1.309900 0.025900
1.361000 0.045700
1.411500 0.055200
1.460700 0.056300
1.508600 0.054900
1.555800 0.052800
1.603100 0.050600
1.650500 0.048300
1.697900 0.045900
1.745400 0.043500
1.793000 0.041100
1.840600 0.038700
1.888300 0.036500
1.936200 0.034200
1.984100 0.032100
2.032100 0.030100
2.080200 0.028200
2.128300 0.026300
2.176600 0.024600
2.225000 0.023000
2.273400 0.021400
2.321900 0.020000
2.370500 0.018600
2.419200 0.017300
2.468000 0.016100
2.516800 0.015000
2.565700 0.014000
2.614600 0.013000
2.663700 0.012100
2.712700 0.011200
2.761900 0.010400
2.811100 0.009700
2.860300 0.009000
2.909600 0.008400
2.959000 0.007800
3.008400 0.007200
3.057800 0.006700
3.115600 0.006200
3.183200 0.005600
3.262400 0.005000
3.355000 0.004300
3.463300 0.003700
3.590100 0.003100
3.738400 0.002500
3.911900 0.002000
4.114900 0.001500
4.352300 0.001100
4.630000 0.000700
4.954700 0.000500
5.334300 0.000300
5.778200 0.000200
6.297000 0.000100
6.903400 0.000100
7.612300 0.000000
8.440800 0.000000
9.409200 0.000000
10.541100 0.000000
11.864100 0.000000
13.410400 0.000000
15.217700 -0.000000
17.330100 -0.000000
19.799100 -0.000000
22.684900 -0.000000
26.057800 -0.000000
30.000000 -0.000000
