0.000000 -0.552500
0.051300 -0.532700
0.102100 -0.514600
0.153200 -0.496300
0.204000 -0.478100
0.254800 -0.459900
0.305700 -0.441700
0.356700 -0.423500
0.407600 -0.405200
0.458500 -0.387000
0.509400 -0.368800
0.560200 -0.350600
0.611100 -0.332400
0.661900 -0.314200
0.712700 -0.296000
0.763500 -0.277800
0.814300 -0.259600
0.865100 -0.241400
0.915900 -0.223300
0.966700 -0.205100
1.017500 -0.186900
1.068300 -0.168700
1.119100 -0.150500
1.169900 -0.132300
1.220700 -0.114100
1.271500 -0.095900
1.322200 -0.077800
1.372600 -0.059600
1.422300 -0.042300
1.472800 -0.031000
1.523600 -0.023000
1.574400 -0.017000
1.625100 -0.012300
1.675500 -0.008500
1.725800 -0.005500
1.775800 -0.003000
1.825800 -0.001000
1.875600 0.000700
1.925400 0.002100
1.975100 0.003300
2.024800 0.004300
2.074500 0.005100
2.124100 0.005800
2.173800 0.006300
2.223400 0.006800
2.273000 0.007200
2.322600 0.007500
2.372100 0.007700
2.421700 0.007900
2.471300 0.008000
2.520900 0.008100
2.570500 0.008200
2.620100 0.008200
2.669700 0.008200
2.719300 0.008200
2.768900 0.008200
2.818500 0.008100
2.868100 0.008000
2.917700 0.008000
2.967300 0.007900
3.017000 0.007800
3.066600 0.007700
3.124600 0.007600
3.192500 0.007400
3.271800 0.007200
3.364500 0.007000
3.472900 0.006700
3.599600 0.006400
3.747800 0.006000
3.921100 0.005600
4.123700 0.005200
4.360600 0.004700
4.637600 0.004100
4.961600 0.003600
5.340500 0.003100
5.783500 0.002600
6.301500 0.002100
6.907200 0.001700
7.615300 0.001300
8.443300 0.000900
9.411100 0.000700
10.542600 0.000500
11.865200 0.000300
13.411300 0.000200
15.218400 0.000100
17.330700 -0.000000
19.799500 -0.000100
22.685200 -0.000100
26.058100 -0.000200
30.000300 -0.000200
