0.000000 -0.737800
0.052800 -0.718800
0.104000 -0.700500
0.155200 -0.682200
0.206500 -0.663800
0.258200 -0.645300
0.309900 -0.626800
0.361600 -0.608300
0.413200 -0.589800
0.465000 -0.571300
0.516700 -0.552700
0.568600 -0.534100
0.620500 -0.515600
0.672400 -0.497000
0.724300 -0.478400
0.776100 -0.459900
0.827900 -0.441300
0.879700 -0.422800
0.931500 -0.404200
0.983300 -0.385700
1.035000 -0.367100
1.086800 -0.348600
1.138500 -0.330100
1.190200 -0.311600
1.242000 -0.293000
1.293700 -0.274500
1.345400 -0.256000
1.397100 -0.237500
1.448800 -0.219000
1.500500 -0.200500
1.552200 -0.182000
1.603900 -0.163500
1.655600 -0.145000
1.707300 -0.126400
1.759000 -0.107900
1.810700 -0.089400
1.862400 -0.070900
1.914100 -0.052400
1.965800 -0.033900
2.017400 -0.015400
2.069200 0.003000
2.119800 0.022100
2.170400 0.034100
2.220900 0.039800
2.270700 0.043100
2.319900 0.045100
2.368900 0.046500
2.417700 0.047400
2.466500 0.047900
2.515200 0.048200
2.563900 0.048100
2.612600 0.047900
2.661300 0.047500
2.710000 0.047000
2.758600 0.046400
2.807300 0.045700
2.856000 0.045000
2.904700 0.044200
2.953400 0.043300
3.002100 0.042400
3.050800 0.041500
3.099600 0.040600
3.156600 0.039500
3.223300 0.038200
3.301200 0.036700
3.392400 0.034900
3.499100 0.033000
3.624000 0.030700
3.770100 0.028300
3.941200 0.025600
4.141400 0.022800
4.375900 0.019800
4.650500 0.016900
4.972100 0.014000
5.348600 0.011300
5.789600 0.008800
6.305800 0.006600
6.910000 0.004800
7.617000 0.003400
8.444100 0.002300
9.411500 0.001500
10.542600 0.000900
11.865000 0.000500
13.411000 0.000300
15.218100 0.000100
17.330400 0.000100
19.799300 0.000000
22.685000 -0.000000
26.057900 -0.000000
30.000100 -0.000100
