  0.000008  -0.0000   0.00100000
  0.000018  -0.0000   0.00200000
  0.000049  -0.0000   0.00300000
  0.000567  -0.0000   0.00450000
  0.006028  -0.0000   0.00675000
  0.006068  -0.0000   0.01013000
  0.006125  -0.0000   0.01519000
  0.006229  -0.0000   0.02278000
  0.006449  -0.0000   0.03417000
  0.006646  -0.0000   0.04210000
  0.006894  -0.0000   0.05004000
  0.007206  -0.0000   0.05797000
  0.007591  -0.0000   0.06590000
  0.007933  -0.0000   0.07195000
  0.008328  -0.0000   0.07801000
  0.008781  -0.0000   0.08406000
  0.009296  -0.0000   0.09011000
  0.009876  -0.0000   0.09617000
  0.010524  -0.0000   0.10200000
  0.011243  -0.0000   0.10800000
  0.012036  -0.0000   0.11400000
  0.012751  -0.0000   0.11900000
  0.013518  -0.0000   0.12400000
  0.014340  -0.0000   0.12900000
  0.015322  -0.0000   0.13500000
  0.016372  -0.0000   0.14100000
  0.017490  -0.0000   0.14600000
  0.018678  -0.0000   0.15200000
  0.019935  -0.0000   0.15800000
  0.020093  -0.0000   0.15800000
  0.020251  -0.0000   0.15900000
  0.020391  -0.0000   0.16000000
  0.020431  -0.0000   0.16100000
  0.020466  -0.0000   0.16200000
  0.020497  -0.0000   0.16300000
  0.020524  -0.0000   0.16400000
  0.020562  -0.0000   0.16600000
  0.020612  -0.0000   0.16800000
  0.020679  -0.0000   0.17100000
  0.020741  -0.0000   0.17500000
  0.020829  -0.0000   0.18000000
  0.020914  -0.0000   0.18600000
  0.021044  -0.0000   0.19400000
  0.021253  -0.0000   0.20600000
  0.021613  -0.0000   0.22400000
  0.021972  -0.0000   0.23900000
  0.022379  -0.0000   0.25500000
  0.022838  -0.0000   0.27100000
  0.023325  -0.0000   0.28600000
  0.023865  -0.0000   0.30100000
  0.024461  -0.0000   0.31600000
  0.025062  -0.0000   0.33000000
  0.025715  -0.0000   0.34300000
  0.026421  -0.0000   0.35700000
  0.027143  -0.0000   0.37000000
  0.027916  -0.0000   0.38300000
  0.028741  -0.0000   0.39600000
  0.029596  -0.0000   0.40900000
  0.030503  -0.0000   0.42200000
