  0.000005  -0.0000   0.00100000
  0.000011  -0.0000   0.00200000
  0.000029  -0.0000   0.00300000
  0.000340  -0.0000   0.00450000
  0.006002  -0.0000   0.00675000
  0.006026  -0.0000   0.01013000
  0.006057  -0.0000   0.01519000
  0.006104  -0.0000   0.02278000
  0.006181  -0.0000   0.03417000
  0.006314  -0.0000   0.05126000
  0.006561  -0.0000   0.07689000
  0.006788  -0.0000   0.09668000
  0.007055  -0.0000   0.11600000
  0.007366  -0.0000   0.13600000
  0.007722  -0.0000   0.15600000
  0.008129  -0.0000   0.17500000
  0.008590  -0.0000   0.19500000
  0.009067  -0.0000   0.21300000
  0.009596  -0.0000   0.23100000
  0.010180  -0.0000   0.24900000
  0.010800  -0.0000   0.26700000
  0.011475  -0.0000   0.28400000
  0.012206  -0.0000   0.30200000
  0.012998  -0.0000   0.32000000
  0.013850  -0.0000   0.33700000
  0.014763  -0.0000   0.35500000
  0.015894  -0.0000   0.37500000
  0.017109  -0.0000   0.39500000
  0.018410  -0.0000   0.41600000
  0.019578  -0.0000   0.43300000
  0.020809  -0.0000   0.45000000
  0.020970  -0.0000   0.45300000
  0.021018  -0.0000   0.45600000
  0.021062  -0.0000   0.45900000
  0.021125  -0.0000   0.46300000
  0.021213  -0.0000   0.47000000
  0.021326  -0.0000   0.47900000
  0.021434  -0.0000   0.48900000
  0.021537  -0.0000   0.49800000
  0.021638  -0.0000   0.50700000
  0.021786  -0.0000   0.52100000
  0.022009  -0.0000   0.54200000
  0.022310  -0.0000   0.56900000
  0.022625  -0.0000   0.59700000
  0.023138  -0.0000   0.63800000
  0.023859  -0.0000   0.69000000
  0.024660  -0.0000   0.74200000
  0.025548  -0.0000   0.79400000
  0.026469  -0.0000   0.84300000
  0.027473  -0.0000   0.89200000
  0.028563  -0.0000   0.94100000
  0.029742  -0.0000   0.99000000
  0.030872  -0.0000   1.04000000
  0.031977  -0.0000   1.09000000
  0.033073  -0.0000   1.14000000
  0.034700  -0.0000   1.21000000
  0.037105  -0.0000   1.32000000
