  0.000277  -0.0000   0.00100000
  0.000602  -0.0000   0.00200000
  0.001632  -0.0000   0.00300000
  0.007350  -0.0000   0.00450000
  0.008152  -0.0000   0.00675000
  0.009254  -0.0000   0.01013000
  0.010916  -0.0000   0.01519000
  0.013428  -0.0000   0.02278000
  0.017216  -0.0000   0.03417000
  0.021708  -0.0000   0.05126000
  0.023791  -0.0000   0.07689000
  0.026928  -0.0000   0.11500000
  0.031683  -0.0000   0.17300000
  0.038950  -0.0000   0.25900000
  0.045033  -0.0000   0.33100000
  0.049621  -0.0000   0.40200000
  0.052956  -0.0000   0.47300000
  0.058011  -0.0000   0.58000000
  0.065743  -0.0000   0.74000000
  0.073643  -0.0000   0.90000000
  0.077180  -0.0000   1.06000000
  0.077528  -0.0000   1.22000000
  0.077875  -0.0000   1.38000000
  0.078390  -0.0000   1.62000000
  0.079007  -0.0000   1.91000000
  0.079617  -0.0000   2.20000000
  0.080223  -0.0000   2.49000000
  0.080974  -0.0000   2.85000000
  0.081717  -0.0000   3.22000000
  0.082454  -0.0000   3.58000000
  0.083184  -0.0000   3.94000000
  0.084050  -0.0000   4.38000000
  0.084909  -0.0000   4.82000000
  0.085760  -0.0000   5.25000000
  0.086603  -0.0000   5.69000000
  0.087677  -0.0000   6.25000000
  0.088740  -0.0000   6.81000000
  0.089794  -0.0000   7.37000000
  0.090839  -0.0000   7.93000000
  0.092065  -0.0000   8.59000000
  0.093280  -0.0000   9.26000000
  0.094415  -0.0000   9.92000000
  0.095218  -0.0000  10.60000000
  0.096204  -0.0000  11.40000000
  0.097177  -0.0000  12.20000000
  0.098136  -0.0000  13.10000000
  0.099084  -0.0000  13.90000000
  0.100265  -0.0000  14.90000000
  0.101433  -0.0000  16.00000000
  0.102588  -0.0000  17.00000000
  0.103731  -0.0000  18.10000000
  0.105348  -0.0000  19.60000000
  0.106948  -0.0000  21.10000000
  0.108534  -0.0000  22.60000000
  0.110107  -0.0000  24.10000000
  0.112296  -0.0000  26.20000000
  0.114467  -0.0000  28.30000000
  0.115803  -0.0000  29.90000000
  0.117013  -0.0000  31.60000000
  0.118207  -0.0000  33.20000000
  0.119888  -0.0000  35.60000000
  0.121549  -0.0000  37.90000000
