  0.000009  -0.0000   0.00000010
  0.000019  -0.0000   0.00000020
  0.000050  -0.0000   0.00000030
  0.000584  -0.0000   0.00000045
  0.006031  -0.0000   0.00000067
  0.006075  -0.0000   0.00000101
  0.006150  -0.0000   0.00000152
  0.006323  -0.0000   0.00000228
  0.006475  -0.0000   0.00000278
  0.006676  -0.0000   0.00000328
  0.006941  -0.0000   0.00000378
  0.007203  -0.0000   0.00000419
  0.007522  -0.0000   0.00000459
  0.007906  -0.0000   0.00000499
  0.008361  -0.0000   0.00000540
  0.008763  -0.0000   0.00000571
  0.009215  -0.0000   0.00000603
  0.009719  -0.0000   0.00000635
  0.010256  -0.0000   0.00000665
  0.010844  -0.0000   0.00000695
  0.011486  -0.0000   0.00000726
  0.012182  -0.0000   0.00000756
  0.012931  -0.0000   0.00000787
  0.013734  -0.0000   0.00000817
  0.014592  -0.0000   0.00000848
  0.015503  -0.0000   0.00000878
  0.016469  -0.0000   0.00000909
  0.017487  -0.0000   0.00000939
  0.018559  -0.0000   0.00000970
  0.019787  -0.0000   0.00001003
  0.019897  -0.0000   0.00001006
  0.020008  -0.0000   0.00001009
  0.020115  -0.0000   0.00001012
  0.020138  -0.0000   0.00001016
  0.020157  -0.0000   0.00001020
  0.020174  -0.0000   0.00001024
  0.020195  -0.0000   0.00001030
  0.020221  -0.0000   0.00001039
  0.020255  -0.0000   0.00001053
  0.020296  -0.0000   0.00001073
  0.020334  -0.0000   0.00001093
  0.020386  -0.0000   0.00001122
  0.020461  -0.0000   0.00001167
  0.020578  -0.0000   0.00001233
  0.020778  -0.0000   0.00001333
  0.021157  -0.0000   0.00001483
  0.021529  -0.0000   0.00001605
  0.021969  -0.0000   0.00001727
  0.022486  -0.0000   0.00001849
  0.023086  -0.0000   0.00001971
  0.023648  -0.0000   0.00002073
  0.024275  -0.0000   0.00002174
  0.024971  -0.0000   0.00002276
  0.025739  -0.0000   0.00002378
  0.026583  -0.0000   0.00002479
  0.027504  -0.0000   0.00002581
  0.028342  -0.0000   0.00002667
  0.029239  -0.0000   0.00002753
  0.030195  -0.0000   0.00002839
  0.031213  -0.0000   0.00002925
  0.032292  -0.0000   0.00003011
  0.033433  -0.0000   0.00003098
  0.034638  -0.0000   0.00003184
  0.035905  -0.0000   0.00003270
  0.037236  -0.0000   0.00003356
  0.037330  -0.0000   0.00003362
  0.037424  -0.0000   0.00003368
  0.037472  -0.0000   0.00003374
  0.037511  -0.0000   0.00003383
  0.037560  -0.0000   0.00003397
  0.037604  -0.0000   0.00003410
  0.037645  -0.0000   0.00003424
  0.037701  -0.0000   0.00003444
  0.037780  -0.0000   0.00003475
  0.037896  -0.0000   0.00003521
  0.038073  -0.0000   0.00003590
  0.038355  -0.0000   0.00003694
  0.038825  -0.0000   0.00003849
  0.039491  -0.0000   0.00004044
  0.040234  -0.0000   0.00004240
  0.041059  -0.0000   0.00004435
  0.042150  -0.0000   0.00004666
  0.043142  -0.0000   0.00004857
  0.044224  -0.0000   0.00005048
  0.045401  -0.0000   0.00005239
  0.046675  -0.0000   0.00005430
  0.048051  -0.0000   0.00005621
  0.049531  -0.0000   0.00005812
  0.051118  -0.0000   0.00006003
  0.052813  -0.0000   0.00006194
  0.054620  -0.0000   0.00006385
  0.055041  -0.0000   0.00006429
  0.055467  -0.0000   0.00006473
  0.055896  -0.0000   0.00006517
  0.055956  -0.0000   0.00006532
  0.056009  -0.0000   0.00006546
  0.056057  -0.0000   0.00006561
  0.056124  -0.0000   0.00006582
  0.056218  -0.0000   0.00006615
  0.056355  -0.0000   0.00006664
  0.056561  -0.0000   0.00006737
  0.056883  -0.0000   0.00006847
  0.057399  -0.0000   0.00007012
  0.058243  -0.0000   0.00007260
  0.059318  -0.0000   0.00007547
  0.060491  -0.0000   0.00007834
  0.061768  -0.0000   0.00008121
  0.063151  -0.0000   0.00008408
  0.064645  -0.0000   0.00008695
  0.066254  -0.0000   0.00008982
  0.067981  -0.0000   0.00009269
  0.069830  -0.0000   0.00009556
  0.071802  -0.0000   0.00009844
  0.073810  -0.0000   0.00010130
  0.073990  -0.0000   0.00010160
  0.074170  -0.0000   0.00010180
  0.074297  -0.0000   0.00010210
  0.074414  -0.0000   0.00010250
  0.074568  -0.0000   0.00010310
  0.074715  -0.0000   0.00010360
  0.074859  -0.0000   0.00010420
  0.075074  -0.0000   0.00010510
  0.075396  -0.0000   0.00010640
  0.075881  -0.0000   0.00010840
  0.076604  -0.0000   0.00011140
  0.077678  -0.0000   0.00011580
  0.079263  -0.0000   0.00012250
  0.081591  -0.0000   0.00013250
  0.084194  -0.0000   0.00014390
  0.086743  -0.0000   0.00015530
  0.089243  -0.0000   0.00016680
  0.092352  -0.0000   0.00018130
  0.092520  -0.0000   0.00018210
  0.092635  -0.0000   0.00018290
  0.092720  -0.0000   0.00018370
  0.092836  -0.0000   0.00018490
  0.093005  -0.0000   0.00018660
  0.093258  -0.0000   0.00018930
  0.093638  -0.0000   0.00019330
  0.094209  -0.0000   0.00019930
  0.095059  -0.0000   0.00020830
  0.096320  -0.0000   0.00022180
  0.098180  -0.0000   0.00024210
  0.100910  -0.0000   0.00027250
  0.103711  -0.0000   0.00030430
  0.106458  -0.0000   0.00033610
  0.109154  -0.0000   0.00036790
  0.109499  -0.0000   0.00037190
  0.109843  -0.0000   0.00037600
  0.110186  -0.0000   0.00038010
  0.110698  -0.0000   0.00038620
  0.110998  -0.0000   0.00038980
  0.111138  -0.0000   0.00039260
  0.111262  -0.0000   0.00039540
  0.111384  -0.0000   0.00039820
