0.000000 -0.684200
0.050900 -0.665900
0.101000 -0.648000
0.151400 -0.629900
0.201900 -0.611800
0.252400 -0.593700
0.303000 -0.575600
0.353800 -0.557400
0.404400 -0.539300
0.455100 -0.521100
0.506500 -0.502700
0.558200 -0.484200
0.609900 -0.465700
0.661800 -0.447100
0.713700 -0.428600
0.765700 -0.410000
0.817700 -0.391400
0.869700 -0.372800
0.921800 -0.354100
0.973900 -0.335500
1.025900 -0.316900
1.078100 -0.298200
1.130100 -0.279600
1.182200 -0.261000
1.234300 -0.242400
1.286400 -0.223800
1.338400 -0.205200
1.390400 -0.186600
1.442400 -0.168000
1.494500 -0.149400
1.546500 -0.130900
1.598000 -0.112500
1.650300 -0.093800
1.702700 -0.075200
1.754500 -0.056700
1.806500 -0.038200
1.858700 -0.019600
1.911100 -0.001300
1.961900 0.018600
2.012400 0.025400
2.061600 0.029400
2.110600 0.031800
2.159500 0.033800
2.208400 0.035000
2.257300 0.036000
2.306100 0.036500
2.354900 0.036800
2.403700 0.036800
2.452500 0.036800
2.501300 0.036500
2.550200 0.036100
2.599000 0.035700
2.647800 0.035200
2.696600 0.034500
2.745500 0.033900
2.794300 0.033200
2.843200 0.032500
2.892100 0.031800
2.941100 0.031000
2.990000 0.030300
3.039000 0.029500
3.087900 0.028700
3.145200 0.027800
3.212200 0.026800
3.290500 0.025600
3.382200 0.024300
3.489400 0.022800
3.614800 0.021100
3.761500 0.019300
3.933300 0.017300
4.134300 0.015300
4.369700 0.013200
4.645100 0.011100
4.967600 0.009100
5.345100 0.007300
5.786900 0.005700
6.303900 0.004200
6.908800 0.003100
7.616400 0.002100
8.443900 0.001400
9.411600 0.000900
10.542900 0.000600
11.865400 0.000300
13.411400 0.000200
15.218500 0.000000
17.330800 -0.000000
19.799700 -0.000100
22.685400 -0.000200
26.058200 -0.000200
30.000500 -0.000300
