0.000000 -0.484400
0.051100 -0.466000
0.101100 -0.448100
0.151500 -0.430100
0.202100 -0.412000
0.253400 -0.393600
0.304900 -0.375200
0.356500 -0.356700
0.408000 -0.338300
0.459600 -0.319800
0.511200 -0.301300
0.562700 -0.282800
0.614200 -0.264400
0.665700 -0.246000
0.717200 -0.227600
0.768700 -0.209100
0.820200 -0.190700
0.871700 -0.172300
0.923100 -0.153900
0.974600 -0.135400
1.026000 -0.117100
1.077600 -0.098600
1.128900 -0.080300
1.180600 -0.061800
1.232100 -0.043400
1.283400 -0.025100
1.333700 -0.007000
1.384300 -0.000200
1.433900 0.004500
1.483400 0.007400
1.532800 0.009900
1.582100 0.011600
1.631500 0.013000
1.680700 0.013800
1.730000 0.014600
1.779200 0.015000
1.828500 0.015300
1.877700 0.015400
1.927000 0.015500
1.976200 0.015400
2.025500 0.015200
2.074700 0.015000
2.124000 0.014800
2.173300 0.014500
2.222600 0.014200
2.272000 0.013900
2.321300 0.013600
2.370600 0.013300
2.420000 0.012900
2.469400 0.012500
2.518800 0.012200
2.568200 0.011800
2.617700 0.011500
2.667100 0.011200
2.716600 0.010800
2.766100 0.010500
2.815600 0.010200
2.865100 0.009800
2.914700 0.009500
2.964200 0.009200
3.013800 0.008900
3.063400 0.008700
3.121300 0.008300
3.189100 0.008000
3.268400 0.007600
3.361000 0.007100
3.469400 0.006600
3.596100 0.006100
3.744300 0.005600
3.917600 0.005000
4.120300 0.004400
4.357300 0.003800
4.634500 0.003200
4.958600 0.002700
5.337700 0.002200
5.781000 0.001700
6.299300 0.001300
6.905200 0.001000
7.613700 0.000700
8.441900 0.000500
9.410000 0.000300
10.541700 0.000200
11.864500 0.000100
13.410700 0.000100
15.218000 0.000000
17.330300 -0.000000
19.799300 -0.000000
22.685000 -0.000000
26.057900 -0.000100
30.000100 -0.000100
