0.000000 -0.802300
0.050100 -0.784300
0.098000 -0.767100
0.146800 -0.749600
0.195600 -0.732200
0.245700 -0.714200
0.296500 -0.696000
0.347800 -0.677600
0.398900 -0.659400
0.449800 -0.641100
0.501100 -0.622700
0.552400 -0.604400
0.603500 -0.586100
0.654700 -0.567700
0.705800 -0.549500
0.756900 -0.531100
0.808100 -0.512800
0.859200 -0.494500
0.910300 -0.476300
0.961400 -0.457900
1.012400 -0.439700
1.063500 -0.421400
1.114400 -0.403200
1.165500 -0.384900
1.216500 -0.366700
1.267500 -0.348400
1.318500 -0.330200
1.369400 -0.311900
1.420300 -0.293700
1.471300 -0.275500
1.522300 -0.257200
1.573200 -0.239000
1.623900 -0.220900
1.675000 -0.202600
1.726000 -0.184400
1.777000 -0.166200
1.828000 -0.148000
1.879000 -0.129800
1.930000 -0.111700
1.980500 -0.093500
2.030800 -0.076300
2.081500 -0.066300
2.131900 -0.057800
2.182200 -0.051200
2.232400 -0.045200
2.282600 -0.040200
2.332700 -0.035700
2.382800 -0.031800
2.432800 -0.028200
2.482800 -0.025100
2.532800 -0.022300
2.582600 -0.019800
2.632500 -0.017500
2.682400 -0.015500
2.732200 -0.013600
2.782000 -0.011900
2.831800 -0.010400
2.881600 -0.009000
2.931300 -0.007700
2.981100 -0.006600
3.030800 -0.005500
3.080500 -0.004600
3.138600 -0.003600
3.206500 -0.002500
3.285900 -0.001500
3.378600 -0.000400
3.487000 0.000600
3.613600 0.001600
3.761700 0.002400
3.934700 0.003200
4.137000 0.003700
4.373500 0.004100
4.650000 0.004300
4.973300 0.004300
5.351400 0.004100
5.793500 0.003800
6.310600 0.003300
6.915300 0.002800
7.622400 0.002300
8.449400 0.001700
9.416400 0.001200
10.547000 0.000800
11.868900 0.000400
13.414400 0.000100
15.221000 -0.000200
17.332800 -0.000400
19.801400 -0.000600
22.686900 -0.000700
26.059600 -0.000900
30.001700 -0.001100
