0.000000 -0.606200
0.051100 -0.587900
0.101000 -0.570000
0.151400 -0.552000
0.201900 -0.533900
0.252600 -0.515800
0.303900 -0.497400
0.355400 -0.478900
0.407000 -0.460500
0.458600 -0.442000
0.510200 -0.423500
0.561600 -0.405100
0.613100 -0.386700
0.664700 -0.368200
0.716400 -0.349700
0.767900 -0.331300
0.819400 -0.312800
0.870800 -0.294400
0.922300 -0.276000
0.973700 -0.257600
1.025200 -0.239200
1.076800 -0.220700
1.128300 -0.202300
1.179700 -0.183900
1.231100 -0.165500
1.282500 -0.147100
1.334100 -0.128700
1.385500 -0.110300
1.436800 -0.091900
1.488300 -0.073500
1.539800 -0.055100
1.591500 -0.036800
1.642000 -0.017700
1.692600 -0.005700
1.742700 0.000500
1.792300 0.004900
1.841900 0.008300
1.891300 0.011000
1.940700 0.013000
1.990000 0.014700
2.039400 0.015900
2.088700 0.017000
2.137900 0.017700
2.187200 0.018300
2.236500 0.018700
2.285700 0.019000
2.334900 0.019100
2.384200 0.019200
2.433400 0.019200
2.482700 0.019100
2.531900 0.019000
2.581200 0.018800
2.630500 0.018600
2.679800 0.018300
2.729100 0.018000
2.778400 0.017700
2.827700 0.017400
2.877000 0.017100
2.926400 0.016800
2.975700 0.016400
3.025100 0.016100
3.074500 0.015700
3.132200 0.015300
3.199800 0.014800
3.278700 0.014300
3.371000 0.013600
3.479000 0.012900
3.605200 0.012100
3.752900 0.011200
3.925600 0.010200
4.127600 0.009200
4.363900 0.008100
4.640400 0.007000
4.963800 0.006000
5.342200 0.004900
5.784700 0.004000
6.302300 0.003100
6.907700 0.002400
7.615600 0.001800
8.443400 0.001300
9.411200 0.000900
10.542600 0.000600
11.865200 0.000400
13.411200 0.000200
15.218300 0.000100
17.330600 0.000000
19.799500 -0.000000
22.685200 -0.000100
26.058100 -0.000100
30.000300 -0.000200
