0.000000 -0.567100
0.051800 -0.548600
0.102300 -0.530500
0.153100 -0.512300
0.204000 -0.494100
0.255000 -0.475800
0.305900 -0.457600
0.357000 -0.439300
0.408000 -0.421000
0.459000 -0.402800
0.510000 -0.384500
0.561000 -0.366200
0.612100 -0.348000
0.663100 -0.329700
0.714000 -0.311400
0.765000 -0.293200
0.816000 -0.274900
0.867000 -0.256700
0.918000 -0.238400
0.968900 -0.220200
1.019800 -0.202000
1.070700 -0.183700
1.121700 -0.165500
1.172600 -0.147300
1.223600 -0.129000
1.274600 -0.110800
1.325600 -0.092500
1.376500 -0.074300
1.427300 -0.056100
1.477100 -0.038100
1.527800 -0.028200
1.578400 -0.021300
1.628500 -0.016200
1.678600 -0.012000
1.728500 -0.008500
1.778400 -0.005700
1.828100 -0.003300
1.877900 -0.001300
1.927600 0.000400
1.977200 0.001800
2.026900 0.003000
2.076500 0.004000
2.126100 0.004900
2.175600 0.005600
2.225200 0.006200
2.274800 0.006700
2.324300 0.007100
2.373900 0.007400
2.423400 0.007700
2.473000 0.007900
2.522500 0.008000
2.572100 0.008200
2.621600 0.008200
2.671200 0.008300
2.720800 0.008300
2.770400 0.008300
2.819900 0.008300
2.869500 0.008300
2.919100 0.008200
2.968700 0.008100
3.018300 0.008100
3.068000 0.008000
3.126000 0.007900
3.193800 0.007700
3.273000 0.007600
3.365700 0.007300
3.474100 0.007100
3.600700 0.006800
3.748900 0.006400
3.922100 0.006000
4.124600 0.005500
4.361400 0.005000
4.638400 0.004500
4.962300 0.003900
5.341100 0.003300
5.784000 0.002800
6.301900 0.002300
6.907600 0.001800
7.615600 0.001400
8.443500 0.001000
9.411300 0.000700
10.542800 0.000500
11.865400 0.000300
13.411400 0.000200
15.218500 0.000100
17.330700 -0.000000
19.799600 -0.000100
22.685300 -0.000100
26.058100 -0.000200
30.000400 -0.000200
